Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,avg_mpg,weight_est,vehicle_age,power_to_weight,hp_per_cylinder,displacement_est
Infiniti,G35,2007,premium unleaded (required),306.0,6.0,MANUAL,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,25,17,190,32250,21.400000000000002,4548.0,19,0.06728232189973615,51.0,2400.0
Infiniti,G35,2008,premium unleaded (required),306.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,24,17,190,32250,20.85,4548.0,18,0.06728232189973615,51.0,2400.0
Infiniti,G35,2008,premium unleaded (required),306.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,23,17,190,34750,20.3,4548.0,18,0.06728232189973615,51.0,2400.0
Infiniti,G35,2008,premium unleaded (required),306.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,190,32700,20.85,4548.0,18,0.06728232189973615,51.0,2400.0
Infiniti,G35,2008,premium unleaded (required),306.0,6.0,MANUAL,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,25,17,190,33050,21.400000000000002,4548.0,18,0.06728232189973615,51.0,2400.0
Infiniti,G37 Convertible,2010,premium unleaded (required),325.0,6.0,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,24,16,190,46950,20.400000000000002,4700.0,16,0.06914893617021277,54.166666666666664,2400.0
Infiniti,G37 Convertible,2010,premium unleaded (required),325.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,25,17,190,54900,21.400000000000002,4700.0,16,0.06914893617021277,54.166666666666664,2400.0
Infiniti,G37 Convertible,2010,premium unleaded (required),325.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,25,17,190,44350,21.400000000000002,4700.0,16,0.06914893617021277,54.166666666666664,2400.0
Infiniti,G37 Coupe,2010,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,19,190,37500,23.400000000000002,4740.0,16,0.06962025316455696,55.0,2400.0
Infiniti,G37 Coupe,2010,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,27,19,190,36050,23.400000000000002,4740.0,16,0.06962025316455696,55.0,2400.0
Infiniti,G37 Coupe,2010,premium unleaded (recommended),330.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,Coupe,25,18,190,39150,21.85,4740.0,16,0.06962025316455696,55.0,2400.0
Infiniti,G37 Coupe,2010,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,27,19,190,50550,23.400000000000002,4740.0,16,0.06962025316455696,55.0,2400.0
Infiniti,G37 Coupe,2010,premium unleaded (recommended),330.0,6.0,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,25,17,190,40400,21.400000000000002,4740.0,16,0.06962025316455696,55.0,2400.0
Infiniti,G37 Sedan,2010,premium unleaded (recommended),328.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,27,19,190,43350,23.400000000000002,4724.0,16,0.06943268416596104,54.666666666666664,2400.0
Infiniti,G37 Sedan,2010,premium unleaded (recommended),328.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,27,19,190,33250,23.400000000000002,4724.0,16,0.06943268416596104,54.666666666666664,2400.0
Infiniti,G37 Sedan,2010,premium unleaded (recommended),328.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,25,18,190,36050,21.85,4724.0,16,0.06943268416596104,54.666666666666664,2400.0
Infiniti,G37 Sedan,2010,premium unleaded (recommended),328.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,25,18,190,43550,21.85,4724.0,16,0.06943268416596104,54.666666666666664,2400.0
Infiniti,G37 Sedan,2010,premium unleaded (recommended),328.0,6.0,MANUAL,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,25,17,190,37000,21.400000000000002,4724.0,16,0.06943268416596104,54.666666666666664,2400.0
Infiniti,G37 Sedan,2010,premium unleaded (recommended),328.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,27,19,190,34450,23.400000000000002,4724.0,16,0.06943268416596104,54.666666666666664,2400.0
Infiniti,G37,2008,premium unleaded (required),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,24,18,190,35650,21.3,4740.0,18,0.06962025316455696,55.0,2400.0
Infiniti,G37,2008,premium unleaded (required),330.0,6.0,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,26,17,190,36200,21.950000000000003,4740.0,18,0.06962025316455696,55.0,2400.0
Infiniti,G37,2008,premium unleaded (required),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,24,18,190,34900,21.3,4740.0,18,0.06962025316455696,55.0,2400.0
Infiniti,G37,2009,premium unleaded (required),328.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,18,190,33700,22.4,4724.0,17,0.06943268416596104,54.666666666666664,2400.0
Infiniti,G37,2009,premium unleaded (required),328.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,26,18,190,33250,22.4,4724.0,17,0.06943268416596104,54.666666666666664,2400.0
Infiniti,G37,2009,premium unleaded (required),328.0,6.0,MANUAL,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,25,17,190,34250,21.400000000000002,4724.0,17,0.06943268416596104,54.666666666666664,2400.0
Infiniti,G37,2009,premium unleaded (required),325.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,25,17,190,43850,21.400000000000002,4700.0,17,0.06914893617021277,54.166666666666664,2400.0
Infiniti,G37,2009,premium unleaded (required),328.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,25,18,190,35750,21.85,4724.0,17,0.06943268416596104,54.666666666666664,2400.0
Infiniti,G37,2009,premium unleaded (required),330.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,Coupe,25,18,190,38700,21.85,4740.0,17,0.06962025316455696,55.0,2400.0
Infiniti,G37,2009,premium unleaded (required),330.0,6.0,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,25,17,190,37000,21.400000000000002,4740.0,17,0.06962025316455696,55.0,2400.0
Infiniti,G37,2009,premium unleaded (required),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,26,18,190,35900,22.4,4740.0,17,0.06962025316455696,55.0,2400.0
Infiniti,G37,2009,premium unleaded (required),325.0,6.0,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,24,16,190,43900,20.400000000000002,4700.0,17,0.06914893617021277,54.166666666666664,2400.0
Infiniti,G37,2009,premium unleaded (required),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,26,18,190,36650,22.4,4740.0,17,0.06962025316455696,55.0,2400.0
Pontiac,G3,2009,regular unleaded,106.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,27,210,14335,30.85,2548.0,17,0.041601255886970175,26.5,1600.0
Pontiac,G5,2007,regular unleaded,148.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,31,22,210,14775,26.950000000000003,2884.0,19,0.05131761442441054,37.0,1600.0
Pontiac,G5,2007,regular unleaded,173.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,31,22,210,18425,26.950000000000003,3084.0,19,0.05609597924773022,43.25,1600.0
Pontiac,G5,2008,regular unleaded,171.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,32,22,210,19850,27.5,3068.0,18,0.05573663624511082,42.75,1600.0
Pontiac,G5,2008,regular unleaded,148.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,33,24,210,15675,28.950000000000003,2884.0,18,0.05131761442441054,37.0,1600.0
Pontiac,G5,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,37,25,210,16980,31.6,2940.0,17,0.05272108843537415,38.75,1600.0
Pontiac,G5,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,35,25,210,20280,30.5,2940.0,17,0.05272108843537415,38.75,1600.0
Pontiac,G6,2008,regular unleaded,217.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Convertible,26,17,210,30210,21.950000000000003,3836.0,18,0.05656934306569343,36.166666666666664,2400.0
Pontiac,G6,2008,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,2.0,Performance,Midsize,Coupe,26,17,210,26755,21.950000000000003,4116.0,18,0.061224489795918366,42.0,2400.0
Pontiac,G6,2008,regular unleaded,219.0,6.0,AUTOMATIC,front wheel drive,2.0,Performance,Midsize,Coupe,26,17,210,23100,21.950000000000003,3852.0,18,0.05685358255451713,36.5,2400.0
Pontiac,G6,2008,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,26,17,210,26960,21.950000000000003,4116.0,18,0.061224489795918366,42.0,2400.0
Pontiac,G6,2008,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,22,210,18765,26.4,3012.0,18,0.05444887118193891,41.0,1600.0
Pontiac,G6,2008,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,22,210,20290,26.4,3012.0,18,0.05444887118193891,41.0,1600.0
Pontiac,G6,2008,regular unleaded,219.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,26,17,210,23100,21.950000000000003,3852.0,18,0.05685358255451713,36.5,2400.0
Pontiac,G6,2009,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,26,17,210,28580,21.950000000000003,4116.0,17,0.061224489795918366,42.0,2400.0
Pontiac,G6,2009,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,22,210,19275,26.4,3012.0,17,0.05444887118193891,41.0,1600.0
Pontiac,G6,2009,regular unleaded,221.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,26,17,210,24180,21.950000000000003,3868.0,17,0.05713547052740434,36.833333333333336,2400.0
Pontiac,G6,2009,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,2.0,Performance,Midsize,Coupe,26,17,210,28960,21.950000000000003,4116.0,17,0.061224489795918366,42.0,2400.0
Pontiac,G6,2009,flex-fuel (unleaded/E85),219.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,26,17,210,24710,21.950000000000003,3852.0,17,0.05685358255451713,36.5,2400.0
Pontiac,G6,2009,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Coupe,33,22,210,22220,28.050000000000004,3012.0,17,0.05444887118193891,41.0,1600.0
Pontiac,G6,2009,regular unleaded,217.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Convertible,26,17,210,32300,21.950000000000003,3836.0,17,0.05656934306569343,36.166666666666664,2400.0
Pontiac,G6,2009,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,22,210,20490,26.4,3012.0,17,0.05444887118193891,41.0,1600.0
Pontiac,G6,2009,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Sedan,30,22,210,21165,26.4,3012.0,17,0.05444887118193891,41.0,1600.0
Pontiac,G6,2009,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,26,17,210,29060,21.950000000000003,4116.0,17,0.061224489795918366,42.0,2400.0
Pontiac,G6,2009,regular unleaded,221.0,6.0,AUTOMATIC,front wheel drive,2.0,Performance,Midsize,Coupe,26,17,210,24080,21.950000000000003,3868.0,17,0.05713547052740434,36.833333333333336,2400.0
Pontiac,G6,2009,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,2.0,Performance,Midsize,Coupe,26,17,210,28480,21.950000000000003,4116.0,17,0.061224489795918366,42.0,2400.0
Pontiac,G6,2009,flex-fuel (unleaded/E85),219.0,6.0,AUTOMATIC,front wheel drive,2.0,Flex Fuel,Midsize,Coupe,26,17,210,24610,21.950000000000003,3852.0,17,0.05685358255451713,36.5,2400.0
Pontiac,G6,2009,regular unleaded,221.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Convertible,26,17,210,31870,21.950000000000003,3868.0,17,0.05713547052740434,36.833333333333336,2400.0
Pontiac,G6,2010,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,22,210,21275,26.4,3012.0,16,0.05444887118193891,41.0,1600.0
Genesis,G80,2017,regular unleaded,311.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,18,21,41400,23.5,4588.0,9,0.06778552746294682,51.833333333333336,2400.0
Genesis,G80,2017,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,23,15,21,54550,19.4,5860.0,9,0.07167235494880546,52.5,3200.0
Genesis,G80,2017,regular unleaded,311.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,16,21,43900,20.950000000000003,4588.0,9,0.06778552746294682,51.833333333333336,2400.0
Pontiac,G8,2008,regular unleaded,361.0,8.0,AUTOMATIC,rear wheel drive,4.0,High-Performance,Large,Sedan,24,15,210,29310,19.950000000000003,5388.0,18,0.0670007423904974,45.125,3200.0
Pontiac,G8,2008,regular unleaded,256.0,6.0,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,25,17,210,26910,21.400000000000002,4148.0,18,0.06171648987463838,42.666666666666664,2400.0
Pontiac,G8,2009,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,High-Performance,Large,Sedan,24,15,210,31755,19.950000000000003,5340.0,17,0.06647940074906367,44.375,3200.0
Pontiac,G8,2009,regular unleaded,256.0,6.0,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,25,17,210,28250,21.400000000000002,4148.0,17,0.06171648987463838,42.666666666666664,2400.0
Pontiac,G8,2009,premium unleaded (recommended),415.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,High-Performance",Large,Sedan,20,13,210,37610,16.85,5820.0,17,0.07130584192439862,51.875,3200.0
Mitsubishi,Galant,2010,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,21,436,21599,25.950000000000003,2980.0,16,0.053691275167785234,40.0,1600.0
Mitsubishi,Galant,2010,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,21,436,23999,25.950000000000003,2980.0,16,0.053691275167785234,40.0,1600.0
Mitsubishi,Galant,2011,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,21,436,21599,25.950000000000003,2980.0,15,0.053691275167785234,40.0,1600.0
Mitsubishi,Galant,2011,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,21,436,23999,25.950000000000003,2980.0,15,0.053691275167785234,40.0,1600.0
Mitsubishi,Galant,2012,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,21,436,21899,25.950000000000003,2980.0,14,0.053691275167785234,40.0,1600.0
Mitsubishi,Galant,2012,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,21,436,24299,25.950000000000003,2980.0,14,0.053691275167785234,40.0,1600.0
Lamborghini,Gallardo,2012,premium unleaded (required),570.0,10.0,MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Convertible,20,12,1158,248000,16.4,6000.0,14,0.095,57.0,4000.0
Lamborghini,Gallardo,2012,premium unleaded (required),560.0,10.0,MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,20,12,1158,225400,16.4,6000.0,14,0.09333333333333334,56.0,4000.0
Lamborghini,Gallardo,2012,premium unleaded (required),550.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,12,1158,187900,16.4,6000.0,14,0.09166666666666666,55.0,4000.0
Lamborghini,Gallardo,2012,premium unleaded (required),570.0,10.0,MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,20,12,1158,237600,16.4,6000.0,14,0.095,57.0,4000.0
Lamborghini,Gallardo,2012,premium unleaded (required),550.0,10.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,13,1158,191900,16.85,6000.0,14,0.09166666666666666,55.0,4000.0
Lamborghini,Gallardo,2012,premium unleaded (required),560.0,10.0,MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,12,1158,202000,16.4,6000.0,14,0.09333333333333334,56.0,4000.0
Lamborghini,Gallardo,2013,premium unleaded (required),560.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,13,1158,202000,16.85,6000.0,13,0.09333333333333334,56.0,4000.0
Lamborghini,Gallardo,2013,premium unleaded (required),560.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,20,13,1158,225400,16.85,6000.0,13,0.09333333333333334,56.0,4000.0
Lamborghini,Gallardo,2013,premium unleaded (required),570.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Convertible,20,13,1158,248000,16.85,6000.0,13,0.095,57.0,4000.0
Lamborghini,Gallardo,2013,premium unleaded (required),550.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,12,1158,191900,16.4,6000.0,13,0.09166666666666666,55.0,4000.0
Lamborghini,Gallardo,2013,premium unleaded (required),570.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,20,13,1158,237600,16.85,6000.0,13,0.095,57.0,4000.0
Lamborghini,Gallardo,2013,premium unleaded (required),550.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,20,12,1158,209500,16.4,6000.0,13,0.09166666666666666,55.0,4000.0
Lamborghini,Gallardo,2014,premium unleaded (required),550.0,10.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,20,12,1158,209500,16.4,6000.0,12,0.09166666666666666,55.0,4000.0
Lamborghini,Gallardo,2014,premium unleaded (required),550.0,10.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,14,1158,191900,17.3,6000.0,12,0.09166666666666666,55.0,4000.0
Lamborghini,Gallardo,2014,premium unleaded (required),570.0,10.0,MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Convertible,20,13,1158,251600,16.85,6000.0,12,0.095,57.0,4000.0
Lamborghini,Gallardo,2014,premium unleaded (required),550.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,12,1158,191900,16.4,6000.0,12,0.09166666666666666,55.0,4000.0
Lamborghini,Gallardo,2014,premium unleaded (required),560.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,15,1158,198900,17.75,6000.0,12,0.09333333333333334,56.0,4000.0
Lamborghini,Gallardo,2014,premium unleaded (required),570.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,20,13,1158,256300,16.85,6000.0,12,0.095,57.0,4000.0
Lamborghini,Gallardo,2014,premium unleaded (required),560.0,10.0,MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,13,1158,202000,16.85,6000.0,12,0.09333333333333334,56.0,4000.0
Lamborghini,Gallardo,2014,premium unleaded (required),570.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,20,13,1158,241200,16.85,6000.0,12,0.095,57.0,4000.0
Lamborghini,Gallardo,2014,premium unleaded (required),570.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Convertible,20,14,1158,251600,17.3,6000.0,12,0.095,57.0,4000.0
Lamborghini,Gallardo,2014,premium unleaded (required),570.0,10.0,MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,20,13,1158,241200,16.85,6000.0,12,0.095,57.0,4000.0
Lamborghini,Gallardo,2014,premium unleaded (required),560.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,14,1158,202000,17.3,6000.0,12,0.09333333333333334,56.0,4000.0
Lamborghini,Gallardo,2014,premium unleaded (required),560.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,20,13,1158,225400,16.85,6000.0,12,0.09333333333333334,56.0,4000.0
Lamborghini,Gallardo,2014,premium unleaded (required),560.0,10.0,MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,20,13,1158,225400,16.85,6000.0,12,0.09333333333333334,56.0,4000.0
Hyundai,Genesis Coupe,2014,premium unleaded (recommended),348.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,16,1439,29350,20.400000000000002,4884.0,12,0.07125307125307126,58.0,2400.0
Hyundai,Genesis Coupe,2014,premium unleaded (recommended),348.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,25,16,1439,32150,20.950000000000003,4884.0,12,0.07125307125307126,58.0,2400.0
Hyundai,Genesis Coupe,2014,premium unleaded (recommended),274.0,4.0,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Coupe,27,17,1439,26350,22.5,3892.0,12,0.07040082219938334,68.5,1600.0
Hyundai,Genesis Coupe,2014,premium unleaded (recommended),348.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,25,16,1439,32150,20.950000000000003,4884.0,12,0.07125307125307126,58.0,2400.0
Hyundai,Genesis Coupe,2014,premium unleaded (recommended),348.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,25,16,1439,34600,20.950000000000003,4884.0,12,0.07125307125307126,58.0,2400.0
Hyundai,Genesis Coupe,2014,premium unleaded (recommended),274.0,4.0,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Coupe,27,17,1439,29300,22.5,3892.0,12,0.07040082219938334,68.5,1600.0
Hyundai,Genesis Coupe,2014,premium unleaded (recommended),348.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,16,1439,33400,20.400000000000002,4884.0,12,0.07125307125307126,58.0,2400.0
Hyundai,Genesis Coupe,2014,premium unleaded (recommended),274.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Coupe,27,19,1439,27200,23.400000000000002,3892.0,12,0.07040082219938334,68.5,1600.0
Hyundai,Genesis Coupe,2015,premium unleaded (recommended),348.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,25,16,1439,27950,20.950000000000003,4884.0,11,0.07125307125307126,58.0,2400.0
Hyundai,Genesis Coupe,2015,premium unleaded (recommended),348.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,16,1439,26750,20.400000000000002,4884.0,11,0.07125307125307126,58.0,2400.0
Hyundai,Genesis Coupe,2015,premium unleaded (recommended),348.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,25,16,1439,34600,20.950000000000003,4884.0,11,0.07125307125307126,58.0,2400.0
Hyundai,Genesis Coupe,2015,premium unleaded (recommended),348.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,16,1439,33400,20.400000000000002,4884.0,11,0.07125307125307126,58.0,2400.0
Hyundai,Genesis Coupe,2015,premium unleaded (recommended),348.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,16,1439,29500,20.400000000000002,4884.0,11,0.07125307125307126,58.0,2400.0
Hyundai,Genesis Coupe,2016,premium unleaded (recommended),348.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,17,1439,26950,20.85,4884.0,10,0.07125307125307126,58.0,2400.0
Hyundai,Genesis Coupe,2016,premium unleaded (recommended),348.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,25,16,1439,34950,20.950000000000003,4884.0,10,0.07125307125307126,58.0,2400.0
Hyundai,Genesis Coupe,2016,premium unleaded (recommended),348.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,25,16,1439,28150,20.950000000000003,4884.0,10,0.07125307125307126,58.0,2400.0
Hyundai,Genesis Coupe,2016,premium unleaded (recommended),348.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,17,1439,29900,20.85,4884.0,10,0.07125307125307126,58.0,2400.0
Hyundai,Genesis Coupe,2016,premium unleaded (recommended),348.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,17,1439,33750,20.85,4884.0,10,0.07125307125307126,58.0,2400.0
Hyundai,Genesis,2014,regular unleaded,333.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,27,18,1439,35200,22.950000000000003,4764.0,12,0.0698992443324937,55.5,2400.0
Hyundai,Genesis,2014,premium unleaded (recommended),429.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,23,15,1439,47400,19.4,5932.0,12,0.07231962238705326,53.625,3200.0
Hyundai,Genesis,2015,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,23,15,1439,51500,19.4,5860.0,11,0.07167235494880546,52.5,3200.0
Hyundai,Genesis,2015,regular unleaded,311.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,18,1439,38000,24.05,4588.0,11,0.06778552746294682,51.833333333333336,2400.0
Hyundai,Genesis,2015,regular unleaded,311.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,16,1439,40500,20.950000000000003,4588.0,11,0.06778552746294682,51.833333333333336,2400.0
Hyundai,Genesis,2016,regular unleaded,311.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,16,1439,41250,20.950000000000003,4588.0,10,0.06778552746294682,51.833333333333336,2400.0
Hyundai,Genesis,2016,regular unleaded,311.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,18,1439,38750,24.05,4588.0,10,0.06778552746294682,51.833333333333336,2400.0
Hyundai,Genesis,2016,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,23,15,1439,53850,19.4,5860.0,10,0.07167235494880546,52.5,3200.0
